日期,星期,最高气温,最低气温,天气,风向,风力
2019-08-02,星期五,31℃,24℃,阴,东北风,2级
2019-08-03,星期六,27℃,23℃,阴,东北风,4级
2019-08-04,星期日,33℃,23℃,多云,东北风,2级
2019-08-05,星期一,32℃,22℃,阴,东南风,1级
2019-08-06,星期二,24℃,21℃,阴,东南风,1级
2019-08-07,星期三,31℃,22℃,阴,东北风,2级
2019-08-08,星期四,31℃,22℃,阴,东南风,1级
2019-08-09,星期五,28℃,20℃,阴,东北风,2级
2019-08-10,星期六,35℃,22℃,晴,东北风,2级
2019-08-11,星期日,35℃,22℃,晴,东北风,2级
2019-08-12,星期一,35℃,23℃,晴,西南风,2级
2019-08-13,星期二,36℃,24℃,晴,东北风,1级
2019-08-14,星期三,35℃,24℃,晴,西南风,2级
2019-08-15,星期四,38℃,24℃,晴,东北风,2级
2019-08-16,星期五,37℃,23℃,晴,东北风,2级
2019-08-17,星期六,31℃,23℃,多云,东北风,2级
2019-08-18,星期日,35℃,26℃,晴,东北风,4级
2019-08-19,星期一,37℃,26℃,阴,东风,2级
2019-08-20,星期二,31℃,21℃,阴,西北风,3级
2019-08-21,星期三,27℃,21℃,阴,东北风,3级
2019-08-22,星期四,26℃,21℃,阴,东北风,2级
2019-08-23,星期五,28℃,22℃,阴,东北风,1级
2019-08-24,星期六,32℃,24℃,多云,东北风,1级
2019-08-25,星期日,29℃,24℃,多云,东北风,3级
2019-08-26,星期一,28℃,20℃,阴,西南风,3级
2019-08-27,星期二,24℃,20℃,阴,东南风,2级
2019-08-28,星期三,30℃,18℃,多云,西南风,3级
2019-08-29,星期四,33℃,17℃,晴,东北风,2级
2019-08-30,星期五,30℃,20℃,多云,东北风,1级
2019-08-31,星期六,25℃,19℃,阴,南风,2级
2019-09-01,星期日,28℃,17℃,阴,东北风,2级
2019-09-02,星期一,29℃,18℃,阴,东南风,2级
2019-09-03,星期二,29℃,19℃,多云,东北风,3级
2019-09-04,星期三,24℃,18℃,阴,西南风,2级
2019-09-05,星期四,30℃,18℃,多云,东北风,2级
2019-09-06,星期五,32℃,20℃,晴,东北风,3级
2019-09-07,星期六,33℃,20℃,晴,东北风,2级
2019-09-08,星期日,33℃,22℃,晴,东南风,2级
2019-09-09,星期一,28℃,19℃,阴,东北风,2级
2019-09-10,星期二,23℃,20℃,阴,东北风,3级
2019-09-11,星期三,23℃,21℃,阴,东北风,4级
2019-09-12,星期四,24℃,16℃,阴,西南风,4级
2019-09-13,星期五,18℃,13℃,阴,西南风,3级
2019-09-14,星期六,14℃,13℃,阴,东北风,1级
2019-09-15,星期日,16℃,13℃,阴,西南风,2级
2019-09-16,星期一,21℃,16℃,阴,西北风,1级
2019-09-17,星期二,17℃,14℃,阴,西南风,2级
2019-09-18,星期三,19℃,15℃,小雨,东南风,1级
2019-09-19,星期四,19℃,15℃,小雨,东北风,1级
2019-09-20,星期五,24℃,13℃,阴,西南风,3级
2019-09-21,星期六,24℃,10℃,晴,西南风,2级
2019-09-22,星期日,27℃,13℃,晴,东北风,2级
2019-09-23,星期一,26℃,12℃,多云,东南风,2级
2019-09-24,星期二,26℃,11℃,阴,西南风,2级
2019-09-25,星期三,26℃,15℃,晴,东北风,3级
2019-09-26,星期四,26℃,14℃,晴,东南风,1级
2019-09-27,星期五,27℃,14℃,晴,西北风,3级
2019-09-28,星期六,27℃,15℃,晴,东北风,2级
2019-09-29,星期日,28℃,15℃,晴,西北风,2级
2019-09-30,星期一,31℃,16℃,晴,东北风,2级
2019-10-01,星期二,26℃,16℃,小雨,东南风,2级
2019-10-02,星期三,29℃,16℃,多云,东北风,1级
2019-10-03,星期四,22℃,16℃,小雨,东北风,2级
2019-10-04,星期五,20℃,13℃,中雨,西南风,3级
2019-10-05,星期六,17℃,11℃,小雨,东北风,3级
2019-10-06,星期日,14℃,10℃,小雨,西南风,2级
2019-10-07,星期一,20℃,12℃,阴,西南风,3级
2019-10-08,星期二,18℃,12℃,阴,东南风,1级
2019-10-09,星期三,16℃,13℃,小雨,东北风,2级
2019-10-10,星期四,19℃,11℃,小雨,西南风,2级
2019-10-11,星期五,21℃,11℃,多云,东北风,1级
2019-10-12,星期六,23℃,11℃,晴,东南风,1级
2019-10-13,星期日,22℃,12℃,多云,东北风,2级
2019-10-14,星期一,17℃,12℃,小雨,东北风,5级
2019-10-15,星期二,12℃,9℃,中雨,东北风,4级
2019-10-16,星期三,17℃,7℃,多云,东南风,1级
2019-10-17,星期四,19℃,10℃,晴,北风,2级
2019-10-18,星期五,20℃,8℃,晴,东北风,2级
2019-10-19,星期六,20℃,11℃,多云,西南风,2级
2019-10-20,星期日,18℃,9℃,小雨,西南风,1级
2019-10-21,星期一,17℃,12℃,阴,东北风,2级
2019-10-22,星期二,16℃,11℃,小雨,西风,2级
2019-10-23,星期三,20℃,9℃,多云,东北风,2级
2019-10-24,星期四,11℃,7℃,小雨,西南风,3级
2019-10-25,星期五,14℃,7℃,阴,东北风,2级
2019-10-26,星期六,17℃,7℃,多云,西南风,3级
2019-10-27,星期日,18℃,7℃,多云,东南风,2级
2019-10-28,星期一,20℃,3℃,晴,西南风,3级
2019-10-29,星期二,20℃,6℃,晴,东南风,3级
2019-10-30,星期三,20℃,7℃,多云,西南风,2级
2019-10-31,星期四,18℃,8℃,多云,西南风,2级
2019-11-01,星期五,14℃,8℃,小雨,东南风,2级
2019-11-02,星期六,19℃,8℃,多云,西南风,2级
2019-11-03,星期日,20℃,7℃,晴,东北风,2级
2019-11-04,星期一,18℃,8℃,多云,东风,2级
2019-11-05,星期二,16℃,7℃,阴,东北风,3级
2019-11-06,星期三,14℃,8℃,小雨,东北风,2级
2019-11-07,星期四,18℃,7℃,晴,东北风,3级
2019-11-08,星期五,17℃,8℃,多云,东北风,2级
2019-11-09,星期六,13℃,3℃,小雨,西南风,2级
2019-11-10,星期日,17℃,4℃,晴,西南风,3级
2019-11-11,星期一,17℃,6℃,多云,东北风,3级
2019-11-12,星期二,14℃,5℃,小雨,西南风,2级
2019-11-13,星期三,14℃,0℃,多云,西南风,3级
2019-11-14,星期四,18℃,3℃,晴,西南风,2级
2019-11-15,星期五,17℃,4℃,晴,西北风,2级
2019-11-16,星期六,17℃,7℃,多云,东南风,3级
2019-11-17,星期日,11℃,-2℃,小雨,西北风,4级
2019-11-18,星期一,11℃,0℃,多云,东南风,2级
2019-11-19,星期二,11℃,2℃,多云,西北风,2级
2019-11-20,星期三,10℃,1℃,多云,东北风,1级
2019-11-21,星期四,12℃,2℃,晴,东北风,4级
2019-11-22,星期五,12℃,4℃,多云,东北风,3级
2019-11-23,星期六,13℃,4℃,多云,东北风,3级
2019-11-24,星期日,8℃,1℃,小雨,西南风,3级
2019-11-25,星期一,6℃,0℃,多云,东北风,4级
2019-11-26,星期二,6℃,2℃,阴,西北风,1级
2019-11-27,星期三,7℃,0℃,小雨,东北风,2级
2019-11-28,星期四,6℃,0℃,多云,东北风,3级
2019-11-29,星期五,5℃,0℃,小雨,东北风,3级
2019-11-30,星期六,5℃,0℃,阴,西南风,2级
2019-12-01,星期日,8℃,-4℃,晴,西南风,3级
2019-12-02,星期一,8℃,-3℃,晴,东北风,2级
2019-12-03,星期二,9℃,-3℃,多云,西南风,2级
2019-12-04,星期三,10℃,-1℃,晴,西南风,2级
2019-12-05,星期四,9℃,-4℃,晴,东北风,2级
2019-12-06,星期五,8℃,-2℃,晴,西北风,3级
2019-12-07,星期六,9℃,-1℃,多云,东南风,微风
2019-12-08,星期日,12℃,-1℃,多云,西南风,3级
2019-12-09,星期一,13℃,0℃,晴,西南风,3级
2019-12-10,星期二,13℃,-1℃,晴,东南风,1级
2019-12-11,星期三,10℃,-1℃,晴,东北风,2级
2019-12-12,星期四,9℃,2℃,阴,东北风,4级
2019-12-13,星期五,10℃,3℃,多云,西南风,2级
2019-12-14,星期六,9℃,2℃,多云,东北风,4级
2019-12-15,星期日,4℃,0℃,小雨,东北风,4级
2019-12-16,星期一,8℃,-1℃,阴,西南风,3级
2019-12-17,星期二,10℃,0℃,多云,东南风,1级
2019-12-18,星期三,9℃,0℃,多云,西南风,2级
2019-12-19,星期四,9℃,-4℃,晴,东南风,2级
2019-12-20,星期五,9℃,-1℃,多云,东风,2级
2019-12-21,星期六,7℃,-2℃,多云,东南风,2级
2019-12-22,星期日,8℃,-2℃,晴,东北风,2级
2019-12-23,星期一,5℃,-1℃,阴,东北风,3级
2019-12-24,星期二,4℃,0℃,多云,东南风,2级
2019-12-25,星期三,4℃,-2℃,小雨,西南风,3级
2019-12-26,星期四,7℃,-4℃,多云,西南风,3级
2019-12-27,星期五,11℃,-3℃,晴,西南风,2级
2019-12-28,星期六,11℃,-2℃,多云,东南风,2级
2019-12-29,星期日,11℃,-3℃,晴,西南风,2级
2019-12-30,星期一,7℃,-5℃,晴,东北风,2级
2019-12-31,星期二,4℃,-6℃,局部多云,东北风,3级
2020-01-01,星期三,4℃,-6℃,晴,东北偏东风,2级
2020-01-02,星期四,8℃,-4℃,局部多云,东南偏南风,2级
2020-01-03,星期五,9℃,-4℃,局部多云,东风,2级
2020-01-04,星期六,8℃,1℃,阴天,东北风,2级
2020-01-05,星期日,4℃,1℃,阵雨,东北偏北风,4级
2020-01-08,星期三,4℃,-3℃,小雪,西风,小于3级
2020-01-09,星期四,1℃,-1℃,小雪
2020-01-10,星期五,4℃,-1℃,阴
2020-01-11,星期六,7℃,-2℃,阴
2020-01-12,星期日,4℃,-1℃,阴
2020-01-13,星期一,4℃,-4℃,多云
2020-01-14,星期二,1℃,-1℃,晴
2020-01-15,星期三,0℃,-2℃,雨夹雪
2020-01-16,星期四,4℃,-4℃,多云
2020-01-17,星期五,4℃,-3℃,多云
2020-01-18,星期六,4℃,-4℃,阴
2020-01-19,星期日,10℃,-4℃,多云
2020-01-20,星期一,8℃,-3℃,阴
2020-01-21,星期二,7℃,-2℃,阴
2020-01-22,星期三,8℃,-2℃,阴
2020-01-23,星期四,6℃,-1℃,阴
2020-01-24,星期五,5℃,2℃,阴
2020-01-25,星期六,5℃,0℃,阴
2020-01-26,星期日,4℃,-1℃,阴
2020-01-27,星期一,5℃,-3℃,阴
2020-01-28,星期二,8℃,-2℃,多云
2020-01-29,星期三,10℃,-4℃,晴
2020-01-30,星期四,10℃,-3℃,晴
2020-01-31,星期五,9℃,1℃,多云
2020-02-01,星期六,8℃,2℃,阴
2020-02-02,星期日,12℃,-3℃,阴
2020-02-03,星期一,9℃,-3℃,多云
2020-02-04,星期二,12℃,-2℃,晴
2020-02-05,星期三,7℃,0℃,阴
2020-02-06,星期四,0℃,-2℃,阴
2020-02-07,星期五,4℃,-2℃,多云
2020-02-08,星期六,10℃,-2℃,阴
2020-02-09,星期日,14℃,-1℃,晴
2020-02-10,星期一,13℃,-2℃,多云
2020-02-11,星期二,15℃,-2℃,多云
2020-02-12,星期三,15℃,0℃,多云
2020-02-13,星期四,16℃,-1℃,多云
2020-02-14,星期五,7℃,-2℃,阴
2020-02-15,星期六,4℃,-4℃,阴
2020-02-16,星期日,7℃,-3℃,晴
2020-02-17,星期一,11℃,-2℃,晴
2020-02-18,星期二,11℃,0℃,多云
2020-02-19,星期三,15℃,3℃,阴
2020-02-20,星期四,11℃,-1℃,阴
2020-02-21,星期五,15℃,0℃,晴
2020-02-22,星期六,13℃,1℃,晴
2020-02-23,星期日,15℃,5℃,多云
2020-02-24,星期一,22℃,4℃,多云
2020-02-25,星期二,22℃,4℃,多云
2020-02-26,星期三,16℃,5℃,阴
2020-02-27,星期四,6℃,2℃,小雨
2020-02-28,星期五,8℃,2℃,阴
2020-02-29,星期六,14℃,2℃,阴
2020-03-01,星期日,13℃,5℃,多云
2020-03-02,星期一,7℃,4℃,小雨
2020-03-03,星期二,12℃,-3℃,阴
2020-03-04,星期三,13℃,2℃,多云
2020-03-05,星期四,13℃,4℃,多云
2020-03-06,星期五,18℃,5℃,多云
2020-03-07,星期六,18℃,8℃,多云
2020-03-08,星期日,12℃,7℃,阴
2020-03-09,星期一,15℃,2℃,阴
2020-03-10,星期二,14℃,0℃,多云
2020-03-11,星期三,16℃,6℃,多云
2020-03-12,星期四,16℃,4℃,阴
2020-03-13,星期五,16℃,3℃,多云
2020-03-14,星期六,18℃,3℃,晴
2020-03-15,星期日,19℃,8℃,多云
2020-03-16,星期一,18℃,5℃,阴
2020-03-17,星期二,23℃,5℃,阴
2020-03-18,星期三,26℃,5℃,多云
2020-03-19,星期四,23℃,8℃,晴
2020-03-20,星期五,26℃,11℃,晴
2020-03-21,星期六,21℃,10℃,阴
2020-03-22,星期日,20℃,8℃,阴
2020-03-23,星期一,23℃,10℃,晴
2020-03-24,星期二,23℃,12℃,多云
2020-03-25,星期三,26℃,12℃,多云
2020-03-26,星期四,18℃,8℃,扬沙
2020-03-27,星期五,8℃,4℃,小雨
2020-03-28,星期六,14℃,6℃,阴
2020-03-31,星期二,21℃,7℃,阴
2020-04-01,星期三,15℃,8℃,多云
2020-04-02,星期四,12℃,6℃,小雨
2020-04-03,星期五,14℃,7℃,小雨
2020-04-04,星期六,19℃,7℃,多云
2020-04-05,星期日,20℃,8℃,阴
2020-04-06,星期一,23℃,7℃,多云
2020-04-07,星期二,24℃,9℃,阴
2020-04-08,星期三,27℃,11℃,晴
2020-04-09,星期四,26℃,8℃,阴
2020-04-10,星期五,9℃,5℃,小雨
2020-04-11,星期六,17℃,5℃,阴
2020-04-12,星期日,21℃,7℃,晴
2020-04-13,星期一,20℃,10℃,阴
2020-04-14,星期二,26℃,9℃,阴
2020-04-15,星期三,26℃,12℃,多云
2020-04-16,星期四,25℃,10℃,阴
2020-04-17,星期五,22℃,11℃,阴
2020-04-18,星期六,13℃,7℃,中雨
2020-04-19,星期日,23℃,12℃,阴
2020-04-20,星期一,16℃,10℃,阴
2020-04-21,星期二,18℃,6℃,阴
2020-04-22,星期三,18℃,8℃,阴
2020-04-23,星期四,22℃,6℃,阴
2020-04-24,星期五,24℃,9℃,多云
2020-04-25,星期六,28℃,11℃,晴
2020-04-26,星期日,31℃,15℃,晴
2020-04-27,星期一,26℃,13℃,晴
2020-04-28,星期二,28℃,16℃,晴
2020-04-29,星期三,32℃,15℃,多云
2020-04-30,星期四,33℃,18℃,多云
2020-05-01,星期五,36℃,18℃,晴,南风,2级
2020-05-02,星期六,37℃,18℃,晴,南风,2级
2020-05-03,星期日,39℃,20℃,晴,南风,1级
2020-05-04,星期一,37℃,18℃,多云,东北风,2级
2020-05-05,星期二,31℃,15℃,多云转晴,东北风,3级
2020-05-06,星期三,30℃,17℃,阴,东风,3级
2020-05-07,星期四,22℃,16℃,小雨到暴雨,北风,2级
2020-05-08,星期五,22℃,15℃,小雨到中雨,西风,4级
2020-05-09,星期六,21℃,13℃,晴,西南风,3级
2020-05-10,星期日,26℃,8℃,阴,东风,2级
2020-05-11,星期一,25℃,14℃,晴,西风,3级
2020-05-12,星期二,29℃,11℃,阴转多云,东南风,2级
2020-05-13,星期三,21℃,13℃,晴转多云,东北风,2级
2020-05-14,星期四,28℃,11℃,多云,东南风,1级
2020-05-15,星期五,30℃,15℃,小雨到大雨,西风,2级
2020-05-18,星期一,27℃,17℃,多云,东风,2级
2020-05-19,星期二,29℃,14℃,阴转雨,东北风,2级
2020-05-20,星期三,29℃,15℃,阴,北风,2级
2020-05-21,星期四,32℃,17℃,多云,南风,2级
2020-05-22,星期五,34℃,18℃,多云,东南风,1级
2020-05-23,星期六,33℃,20℃,阴,西北风,2级
2020-05-24,星期日,26℃,15℃,多云转阴,西南风,2级
2020-05-25,星期一,30℃,17℃,多云,南风,2级
2020-05-26,星期二,31℃,20℃,多云转阴,西南风,2级
2020-05-27,星期三,29℃,19℃,多云,西南风,3级
2020-05-28,星期四,33℃,16℃,多云转阴,南风,2级
2020-05-29,星期五,34℃,18℃,晴,南风,2级
2020-05-30,星期六,33℃,20℃,多云,西南风,2级
2020-05-31,星期日,33℃,20℃,晴,东风,2级
2020-06-01,星期一,34℃,20℃,多云转阴,西风,2级
2020-06-02,星期二,33℃,22℃,多云,西南风,2级
2020-06-03,星期三,36℃,19℃,多云,南风,2级
2020-06-04,星期四,37℃,19℃,多云,南风,2级
2020-06-05,星期五,38℃,22℃,阴,东南风,2级
2020-06-06,星期六,37℃,25℃,阴,东南风,3级
2020-06-07,星期日,33℃,25℃,阴,东南风,2级
2020-06-08,星期一,28℃,16℃,阴,西南风,4级
2020-06-09,星期二,20℃,16℃,晴,东南风,2级
2020-06-10,星期三,29℃,17℃,晴,东风,2级
2020-06-11,星期四,26℃,19℃,多云,东南风,2级
2020-06-12,星期五,29℃,20℃,阴,东风,2级
2020-06-13,星期六,31℃,21℃,多云,西南风,2级
2020-06-14,星期日,31℃,21℃,多云,东风,2级
2020-06-15,星期一,27℃,18℃,阴,东北风,2级
2020-06-16,星期二,22℃,18℃,小雨到中雨,东北风,2级
2020-06-17,星期三,24℃,18℃,晴,西风,2级
2020-06-18,星期四,31℃,17℃,多云,南风,2级
2020-06-19,星期五,31℃,19℃,阴,东南风,3级
2020-06-20,星期六,30℃,23℃,阴,东风,3级
2020-06-21,星期日,29℃,20℃,阴,东风,2级
2020-06-22,星期一,25℃,22℃,多云,东南风,2级
2020-06-23,星期二,29℃,19℃,晴,东南风,2级
2020-06-24,星期三,33℃,20℃,晴,东风,2级
2020-06-25,星期四,34℃,22℃,阴,东北风,2级
2020-06-26,星期五,27℃,21℃,多云,东北风,2级
2020-06-27,星期六,27℃,21℃,多云,西南风,2级
2020-06-28,星期日,28℃,21℃,多云,西南风,2级
2020-06-29,星期一,36℃,21℃,晴,西南风,1级
2020-06-30,星期二,35℃,21℃,多云,南风,2级
2020-07-01,星期三,29℃,21℃,多云,南风,2级
2020-07-02,星期四,36℃,23℃,晴,南风,2级
2020-07-03,星期五,37℃,24℃,多云,东风,3级
2020-07-04,星期六,32℃,25℃,多云,东南风,2级
2020-07-05,星期日,32℃,22℃,晴,东风,1级
2020-07-06,星期一,36℃,22℃,晴,东南风,2级
2020-07-07,星期二,37℃,24℃,晴,东南风,2级
2020-07-08,星期三,37℃,24℃,晴,东南风,3级
2020-07-09,星期四,36℃,26℃,多云,东风,2级
2020-07-10,星期五,31℃,23℃,小雨,东北风,2级
2020-07-11,星期六,24℃,19℃,阴到中雨,东北风,2级
2020-07-12,星期日,29℃,20℃,多云,东北风,2级
2020-07-14,星期二,24℃,21℃,阴,东北风,2级
2020-07-17,星期五,28℃,21℃,晴,东风,1级
2020-07-18,星期六,26℃,19℃,多云,西风,3级
2020-07-19,星期日,31℃,19℃,晴,南风,2级
2020-07-20,星期一,33℃,17℃,阴,东南风,2级
2020-07-21,星期二,27℃,23℃,阴,东风,2级
2020-07-22,星期三,27℃,22℃,多云,东北风,2级
2020-07-23,星期四,24℃,19℃,阴,东北风,2级
2020-07-24,星期五,24℃,21℃,小雨到中雨,东北风,2级
2020-07-25,星期六,23℃,20℃,多云,西风,2级
2020-07-26,星期日,32℃,20℃,晴,南风,2级
2020-07-27,星期一,32℃,19℃,晴,东风,1级
2020-07-28,星期二,33℃,22℃,多云,东北风,2级
2020-07-29,星期三,32℃,21℃,多云,东风,3级
2020-07-30,星期四,30℃,22℃,多云,南风,2级
2020-07-31,星期五,32℃,22℃,多云,东风,1级
2020-08-01,星期六,29℃,25℃,阴~雷阵雨,西南风,2级
2020-08-02,星期日,33℃,24℃,小雨~多云,西南风,1级
2020-08-03,星期一,31℃,23℃,阴,东北风,2级
2020-08-04,星期二,32℃,25℃,阴~多云,东北风,3级
2020-08-05,星期三,34℃,25℃,多云~小雨,东北风,2级
2020-08-06,星期四,29℃,23℃,小雨~中雨,东北风,3级
2020-08-07,星期五,25℃,23℃,大雨~小雨,西南风,1级
2020-08-08,星期六,33℃,24℃,多云~晴,西南风,1级
2020-08-09,星期日,35℃,23℃,晴,东南风,1级
2020-08-10,星期一,34℃,25℃,多云,东风,2级
2020-08-11,星期二,31℃,26℃,阴,东南风,3级
2020-08-12,星期三,31℃,19℃,阴~中雨,西南风,3级
2020-08-13,星期四,32℃,21℃,阴~小雨,西南风,2级
2020-08-14,星期五,26℃,21℃,小雨,东北风,2级
2020-08-15,星期六,22℃,20℃,小雨~大雨,西北风,2级
2020-08-16,星期日,24℃,21℃,小雨,西风,1级
2020-08-17,星期一,26℃,20℃,阴~小雨,西南风,3级
2020-08-18,星期二,23℃,17℃,小雨~大雨,西南风,3级
2020-08-19,星期三,23℃,16℃,小雨,东风,2级
2020-08-20,星期四,24℃,19℃,阴~晴,东北风,2级
2020-08-21,星期五,29℃,19℃,多云,东北风,3级
2020-08-22,星期六,25℃,20℃,晴~多云,东北风,2级
2020-08-23,星期日,28℃,19℃,晴~小雨,西北风,3级
2020-08-24,星期一,31℃,19℃,阴~多云,西南风,3级
2020-08-25,星期二,34℃,19℃,晴,西南风,1级
2020-08-26,星期三,31℃,20℃,晴~多云,东南风,1级
2020-08-27,星期四,32℃,20℃,晴,东北风,2级
2020-08-28,星期五,33℃,21℃,多云~晴,东北风,2级
2020-08-29,星期六,35℃,21℃,晴~多云,东风,3级
2020-08-30,星期日,24℃,19℃,多云~小雨,西南风,3级
2020-08-31,星期一,29℃,18℃,阴~晴,西南风,2级
