所在城市,所在区县,所在街道或地区,小区名称,面积,租赁方式,朝向,月租,计费方式,室,厅,卫,入住,租期,看房,所在楼层,总楼层,电梯,车位,用水,用电,燃气,采暖
天津,宝坻,南关大街,宝平景苑西区,83,整租,南,1000,年付价,2,1,1,随时入住,1年以内,需提前预约,中楼层,7,无,免费使用,民水,民电,有,集中供暖
天津,西青,张家窝,社会山北苑,10,合租,北,790,季付价,3,1,1,随时入住,1年,随时可看,高楼层,5,无,租用车位,民水,民电,有,集中供暖
天津,津南,咸水沽,普明南里,66,整租,南,1000,年付价,2,1,2,随时入住,1年以内,需提前预约,高楼层,6,无,免费使用,民水,民电,有,集中供暖
天津,开发,第三大街,恂园小区,114,整租,南,2500,None,2,2,1,随时入住,暂无数据,需提前预约,中楼层,10,无,暂无数据,暂无数据,暂无数据,有,集中供暖
天津,津南,咸水沽,景明大厦,168,整租,南,800,季付价,4,1,2,随时入住,1年以内,需提前预约,高楼层,31,有,免费使用,民水,民电,有,集中供暖
天津,宝坻,南关大街,鸣石苑,70,整租,南,900,None,2,1,1,随时入住,1年以内,需提前预约,高楼层,5,无,暂无数据,民水,民电,有,集中供暖
天津,滨海,大港,振业里,57,整租,南,800,季付价,2,1,1,随时入住,1年以内,需提前预约,高楼层,6,无,免费使用,民水,民电,有,集中供暖
天津,津南,辛庄,首创悦山郡,83,整租,北,1000,季付价,2,1,1,随时入住,1年以内,需提前预约,低楼层,30,有,暂无数据,民水,民电,有,集中供暖
天津,武清,佛罗伦萨,信置荔城首府,125,整租,南,800,年付价,3,2,2,随时入住,1年以内,需提前预约,高楼层,30,有,暂无数据,民水,民电,有,集中供暖
天津,东丽,万新街,金隅悦城晟悦园,13,合租,南,1130,季付价,3,1,1,随时入住,1年,随时可看,高楼层,9,有,暂无数据,民水,民电,有,集中供暖
天津,北辰,双街,聚龙园,61,整租,南,800,None,1,1,1,随时入住,暂无数据,需提前预约,高楼层,6,无,暂无数据,民水,民电,有,集中供暖
天津,河东,上杭路,第六大道陆典庭园,14,合租,南,1190,季付价,3,1,1,随时入住,1年,随时可看,低楼层,5,无,租用车位,民水,民电,有,集中供暖
天津,津南,咸水沽,新城吾悦广场,102,整租,南,900,None,3,1,1,随时入住,暂无数据,需提前预约,中楼层,24,有,暂无数据,民水,民电,有,集中供暖
天津,河北,光复道,君临大厦,21,合租,南,1299,季付价,4,1,2,随时入住,3个月以上,随时可看,低楼层,40,有,免费使用,民水,民电,有,集中供暖
天津,滨海,大港,前光里,58,整租,南,800,None,2,1,1,随时入住,暂无数据,需提前预约,高楼层,6,无,暂无数据,民水,民电,有,集中供暖
天津,开发,第五大街,泰丰家园,10,合租,南,750,半年付价,5,1,3,随时入住,1~3年,随时可看,高楼层,5,无,租用车位,民水,民电,有,自采暖
天津,西青,张家窝,王顶堤馨苑,13,合租,南,950,月付价,3,1,1,随时入住,1~12个月,随时可看,低楼层,26,有,免费使用,民水,民电,有,自采暖
天津,塘沽,新河街,南益名士华庭五期(玉兰苑),25,合租,南,850,月付价,4,1,1,随时入住,1~12个月,随时可看,高楼层,32,有,免费使用,民水,民电,有,集中供暖
天津,北辰,北仓镇,盛耀华府,92,整租,南,1000,None,2,1,1,随时入住,1年以内,需提前预约,中楼层,23,有,租用车位,民水,民电,有,集中供暖
天津,西青,张家窝,王顶堤馨苑,13,合租,南,950,月付价,3,1,1,随时入住,1~12个月,随时可看,低楼层,26,有,免费使用,民水,民电,有,自采暖
天津,滨海,大港,重阳里,56,整租,南,950,None,2,1,1,随时入住,暂无数据,需提前预约,高楼层,6,无,暂无数据,民水,民电,有,集中供暖
天津,西青,中北镇,水溪苑,13,合租,南,1000,月付价,3,1,1,随时入住,1~12个月,随时可看,中楼层,19,无,免费使用,民水,民电,有,自采暖
天津,滨海,大港,花园南里,62,整租,南,800,None,2,1,1,随时入住,暂无数据,需提前预约,高楼层,4,无,暂无数据,民水,民电,有,暂无数据
天津,西青,中北镇,碧水家园C区,14,合租,南,900,月付价,3,1,1,随时入住,1~12个月,随时可看,中楼层,10,无,免费使用,暂无数据,暂无数据,有,自采暖
天津,武清,体育中心,盛世睿园,128,整租,南,800,年付价,3,2,2,随时入住,2年以内,需提前预约,高楼层,27,有,暂无数据,民水,民电,有,集中供暖
天津,武清,下朱庄,龙吉园,98,整租,南,600,None,2,2,1,随时入住,暂无数据,需提前预约,低楼层,15,有,暂无数据,民水,民电,有,集中供暖
天津,宝坻,火车站,裕园,76,整租,南,1000,None,1,1,1,随时入住,暂无数据,需提前预约,中楼层,23,有,暂无数据,民水,民电,有,集中供暖
天津,津南,辛庄,首创城,99,整租,南,900,季付价,2,1,1,随时入住,1年以内,需提前预约,低楼层,30,有,免费使用,民水,民电,有,集中供暖
天津,静海,静海,梧桐公社,98,整租,南,800,季付价,3,1,1,随时入住,1年以内,需提前预约,中楼层,7,有,暂无数据,民水,民电,有,集中供暖
天津,东丽,万新街,金隅悦城晟悦园,13,合租,南,1130,季付价,3,1,1,随时入住,1年,随时可看,高楼层,9,有,暂无数据,民水,民电,有,集中供暖
天津,北辰,双街,融创东岸名郡,92,整租,南,1000,None,2,2,1,随时入住,暂无数据,需提前预约,中楼层,6,有,暂无数据,民水,民电,有,集中供暖
天津,西青,中北镇,华亭丽园,7,合租,北,990,季付价,3,1,1,随时入住,1年,随时可看,高楼层,5,无,租用车位,民水,民电,有,集中供暖
天津,塘沽,北塘街,水岸花园,86,整租,南,1000,None,2,1,1,随时入住,暂无数据,需提前预约,高楼层,18,有,暂无数据,民水,民电,有,集中供暖
天津,武清,南湖,逸溪苑,115,整租,南,800,年付价,3,2,2,随时入住,1年以内,需提前预约,低楼层,8,有,暂无数据,民水,民电,有,集中供暖
天津,宝坻,海滨,龙第世家花园,78,整租,南,1000,None,2,2,1,随时入住,暂无数据,需提前预约,高楼层,6,无,暂无数据,民水,民电,有,集中供暖
天津,海河教育园,咸水沽,龙湖天宸原著,92,整租,南,1200,None,3,2,1,随时入住,暂无数据,需提前预约,低楼层,8,有,暂无数据,暂无数据,暂无数据,有,集中供暖
天津,宝坻,翡翠湾,灵秀丽苑,92,整租,南,800,半年付价,2,1,1,随时入住,暂无数据,需提前预约,中楼层,7,无,暂无数据,民水,民电,有,集中供暖
天津,津南,咸水沽,益华里,96,整租,南,900,None,2,1,1,随时入住,暂无数据,需提前预约,高楼层,6,无,暂无数据,民水,民电,有,集中供暖
天津,津南,咸水沽,众合里,82,整租,南,899,None,2,1,1,随时入住,暂无数据,需提前预约,高楼层,6,无,暂无数据,民水,民电,有,集中供暖
天津,西青,中北镇,溪悦园,12,合租,南,700,月付价,3,1,1,随时入住,1~12个月,随时可看,中楼层,24,有,免费使用,民水,民电,有,自采暖
天津,武清,武清其它,景瑞花园,85,整租,南,800,None,2,1,1,随时入住,暂无数据,需提前预约,高楼层,6,无,暂无数据,民水,民电,有,集中供暖
天津,东丽,万新街,万隆花园,9,合租,北,1130,季付价,2,1,1,随时入住,1年,随时可看,高楼层,6,无,暂无数据,民水,民电,有,集中供暖
天津,滨海,大港,建安里,61,整租,南,900,季付价,2,1,1,随时入住,1年以内,需提前预约,高楼层,6,无,免费使用,民水,民电,有,集中供暖
天津,东丽,万新街,万隆花园,21,合租,北,1160,季付价,3,1,1,随时入住,1年,随时可看,低楼层,6,无,暂无数据,民水,民电,有,集中供暖
天津,宝坻,潮阳大道,玺悦峰,90,整租,南,600,年付价,2,1,1,随时入住,1年以内,需提前预约,中楼层,18,有,免费使用,民水,民电,有,集中供暖
天津,津南,辛庄,金地艺境,8,合租,南,830,季付价,3,1,1,随时入住,1年,随时可看,高楼层,24,有,暂无数据,民水,民电,有,集中供暖
天津,红桥,西沽街,河怡花园,7,合租,南,1130,季付价,2,1,1,随时入住,1年,随时可看,中楼层,26,有,暂无数据,民水,民电,有,集中供暖
天津,红桥,西沽街,民畅园,8,合租,南,1230,季付价,2,1,1,随时入住,1年,随时可看,低楼层,26,有,暂无数据,民水,民电,有,集中供暖
天津,津南,咸水沽,光明楼,76,整租,南,1050,None,3,1,1,随时入住,暂无数据,需提前预约,低楼层,6,无,暂无数据,暂无数据,暂无数据,有,集中供暖
天津,红桥,西沽街,河怡花园,7,合租,南,1130,季付价,2,1,1,随时入住,1年,随时可看,中楼层,26,有,暂无数据,民水,民电,有,集中供暖
天津,津南,辛庄,首创城,99,整租,南,1000,None,2,1,1,随时入住,暂无数据,需提前预约,低楼层,33,有,暂无数据,民水,民电,有,集中供暖
天津,东丽,华明镇,华润橡树湾,8,合租,北,830,季付价,4,1,2,随时入住,1年,随时可看,中楼层,11,有,暂无数据,民水,民电,有,集中供暖
天津,东丽,华明镇,溪水河畔花园,83,整租,南,1200,季付价,2,1,1,随时入住,1年以内,需提前预约,高楼层,32,有,暂无数据,民水,民电,有,集中供暖
天津,河北,光复道,君临大厦,18,合租,南,1280,季付价,4,1,2,随时入住,3~12个月,随时可看,低楼层,60,有,免费使用,民水,民电,有,集中供暖
天津,滨海,大港,华幸小区,66,整租,南,600,None,2,1,1,随时入住,暂无数据,需提前预约,高楼层,4,有,暂无数据,民水,民电,有,集中供暖
天津,塘沽,杭州道,文安里,60,整租,南,1400,季付价,2,1,1,随时入住,1年以内,需提前预约,高楼层,5,无,暂无数据,民水,民电,有,集中供暖
天津,开发,开发区,尚德园,79,整租,南,2100,季付价,2,1,1,随时入住,3年以内,需提前预约,中楼层,22,无,租用车位,暂无数据,暂无数据,有,集中供暖
天津,武清,静湖,紫韵枫尚,84,整租,南,600,年付价,2,2,1,随时入住,2年以内,需提前预约,高楼层,16,有,免费使用,民水,民电,有,集中供暖
天津,津南,双港,九州创意园,64,整租,南,850,季付价,1,1,1,随时入住,1年以内,需提前预约,高楼层,20,有,免费使用,商水,商电,无,集中供暖
天津,东丽,华明镇,金泰丽湾,9,合租,北,990,季付价,4,1,1,随时入住,1年,随时可看,中楼层,14,有,租用车位,民水,民电,有,集中供暖
天津,北辰,双环邨,瑞晨家园,86,整租,南,1000,季付价,2,1,1,随时入住,1年以内,一般下班后可看,中楼层,28,有,租用车位,暂无数据,暂无数据,有,集中供暖
天津,南开,鼓楼街,艺术公寓,18,合租,南,999,月付价,3,1,1,随时入住,1~12个月,随时可看,高楼层,32,有,暂无数据,民水,民电,有,集中供暖
天津,海河教育园,咸水沽,融创中央学府,120,整租,南,1000,年付价,3,2,2,随时入住,1年以内,需提前预约,低楼层,28,有,免费使用,民水,民电,有,集中供暖
天津,津南,辛庄,汀兰花园,94,整租,东,1000,年付价,2,1,1,随时入住,2年以内,需提前预约,中楼层,27,无,免费使用,暂无数据,暂无数据,有,集中供暖
天津,滨海,汉沽,红霞里(汉沽区),60,整租,南,850,季付价,1,1,1,随时入住,1年以内,需提前预约,中楼层,4,无,免费使用,民水,民电,有,集中供暖
天津,北辰,双街,柴楼隆园,68,整租,南,1000,半年付价,1,1,1,随时入住,1年以内,需提前预约,低楼层,30,有,暂无数据,民水,民电,有,集中供暖
天津,东丽,万新街,月牙河东里,60,整租,东,1300,季付价,1,1,1,随时入住,1年以内,需提前预约,高楼层,6,无,租用车位,民水,民电,有,集中供暖
天津,滨海,滨海其它,中交上东湾,68,整租,南,800,季付价,1,1,1,随时入住,3年以上,需提前预约,高楼层,27,有,暂无数据,民水,民电,有,集中供暖
天津,海河教育园,咸水沽,融创中央学府,114,整租,南,1300,季付价,3,1,2,随时入住,1年以内,需提前预约,中楼层,32,有,暂无数据,民水,民电,有,集中供暖
天津,南开,鼓楼街,艺术公寓,18,合租,南,999,月付价,3,1,1,随时入住,1~12个月,随时可看,低楼层,32,有,租用车位,民水,民电,有,集中供暖
天津,滨海,大港,重阳里,66,整租,南,1000,None,2,1,1,随时入住,暂无数据,需提前预约,高楼层,6,无,暂无数据,民水,民电,有,集中供暖
天津,南开,万兴街,兴泰公寓,13,合租,南,900,月付价,3,1,1,随时入住,1~12个月,随时可看,高楼层,6,无,免费使用,民水,民电,有,集中供暖
天津,滨海,大港,荣华里(大港区),72,整租,南,1000,None,2,1,1,随时入住,暂无数据,需提前预约,高楼层,6,有,暂无数据,民水,民电,有,集中供暖
天津,南开,嘉陵道街,禧顺花园,15,合租,南,880,月付价,3,1,1,随时入住,1~12个月,随时可看,中楼层,6,无,免费使用,民水,民电,有,集中供暖
天津,滨海,大港,华幸小区,66,整租,南,600,None,2,1,1,随时入住,暂无数据,需提前预约,高楼层,4,无,暂无数据,民水,民电,有,集中供暖
天津,红桥,丁字沽街,晓春新居,15,合租,南,999,月付价,3,1,1,随时入住,1~12个月,随时可看,低楼层,31,有,免费使用,民水,民电,有,集中供暖
天津,南开,体育中心街,时代奥城,18,合租,南,1198,月付价,2,1,1,随时入住,1年,随时可看,高楼层,24,有,免费使用,民水,民电,有,集中供暖
天津,南开,体育中心街,时代奥城,15,合租,东,1298,月付价,2,1,1,随时入住,1年,随时可看,低楼层,18,有,免费使用,民水,民电,有,集中供暖
天津,东丽,东丽湖,阅湖苑,89,整租,东,1400,季付价,2,1,1,随时入住,1年以内,需提前预约,中楼层,11,有,免费使用,民水,民电,有,集中供暖
天津,南开,体育中心街,时代奥城,18,合租,南,1198,月付价,2,1,1,随时入住,1年,随时可看,高楼层,24,有,免费使用,民水,民电,有,集中供暖
天津,津南,咸水沽,新兴南里,79,整租,东,1000,季付价,2,1,1,随时入住,1年以内,需提前预约,高楼层,6,无,暂无数据,民水,民电,有,集中供暖
天津,南开,嘉陵道街,禧顺花园,14,合租,南,1220,月付价,4,1,1,随时入住,1~12个月,随时可看,低楼层,6,无,租用车位,民水,民电,有,集中供暖
天津,津南,咸水沽,光明楼,76,整租,南,1050,None,3,1,1,随时入住,暂无数据,需提前预约,低楼层,6,无,暂无数据,暂无数据,暂无数据,有,集中供暖
天津,南开,向阳路,延安楼,21,合租,南,1199,季付价,2,1,1,随时入住,3个月以上,随时可看,高楼层,5,无,免费使用,民水,民电,有,集中供暖
天津,开发,第三大街,阳光新干线,91,整租,南,2300,季付价,3,1,1,随时入住,1年以内,需提前预约,高楼层,6,无,暂无数据,民水,民电,有,自采暖
天津,武清,下朱庄,龙盛园,82,整租,南,600,None,2,1,1,随时入住,1年以内,需提前预约,中楼层,8,有,免费使用,暂无数据,暂无数据,有,集中供暖
天津,滨海,汉沽,泰安里(汉沽区),88,整租,南,1000,季付价,2,1,1,随时入住,1年以内,需提前预约,高楼层,18,有,免费使用,民水,民电,有,集中供暖
天津,东丽,东丽湖,朗钜维尔蓝堤花园,93,整租,南,1400,季付价,2,1,1,随时入住,1年以内,需提前预约,高楼层,22,有,免费使用,民水,民电,有,集中供暖
天津,武清,下朱庄,君利花园,128,整租,南,650,年付价,3,2,2,随时入住,1年以内,需提前预约,中楼层,24,有,免费使用,民水,民电,有,集中供暖
天津,西青,中北镇,碧水家园C区,17,合租,南,1000,月付价,3,1,1,随时入住,1~12个月,随时可看,中楼层,9,无,免费使用,暂无数据,暂无数据,有,自采暖
天津,塘沽,解放路,金泰新村,60,整租,南,1400,None,2,1,1,随时入住,暂无数据,需提前预约,高楼层,7,无,暂无数据,民水,民电,有,集中供暖
天津,河东,春华街,城市之星大厦,13,合租,西,1000,季付价,5,1,1,随时入住,1~12个月,随时可看,高楼层,17,有,租用车位,民水,民电,无,集中供暖
天津,开发,第三大街,汇泉园,106,整租,南,2400,季付价,2,2,1,随时入住,1年以内,一般下班后可看,高楼层,5,无,免费使用,民水,民电,有,集中供暖
